image_id,file_name,category_id,category,score,bbox,edge_len,size_band,fp_type,best_iou,confused_with,error_kind
85,85.jpg,1,swimmer,0.27342,"[836.45, 310.63, 9.16, 9.13]",9.144987698187462,<16,background,0.0,,FP
379,379.jpg,2,boat,0.78036,"[68.04, 204.79, 37.32, 21.16]",28.101444802714326,16-32,class_confusion,0.7115039825439453,swimmer,FP
379,379.jpg,1,swimmer,0.27128,"[67.06, 221.17, 15.89, 9.92]",12.555030864159594,<16,localization,0.1471790373325348,swimmer,FP
382,382.jpg,1,swimmer,0.72499,"[1125.98, 0.0, 50.48, 20.58]",32.23163663235238,32-64,background,0.0,,FP
479,479.jpg,1,swimmer,0.21864,"[58.2, 13.61, 21.06, 27.29]",23.973472839786897,16-32,duplicate,0.6075507402420044,swimmer,FP
501,501.jpg,5,buoy,0.34804,"[281.84, 909.97, 46.56, 23.57]",33.12731803210154,32-64,class_confusion,0.5938417911529541,boat,FP
501,501.jpg,1,swimmer,0.23156,"[281.44, 910.51, 50.91, 23.49]",34.58143866295906,32-64,class_confusion,0.6471186280250549,boat,FP
526,526.jpg,4,life_saving_appliances,0.39285,"[184.4, 559.09, 12.35, 15.09]",13.651428496681218,<16,class_confusion,0.7765093445777893,swimmer,FP
537,537.jpg,1,swimmer,0.64167,"[737.89, 889.46, 29.2, 33.93]",31.476276781093407,16-32,localization,0.20994067192077637,swimmer,FP
550,550.jpg,3,jetski,0.27412,"[479.45, 508.19, 31.95, 124.14]",62.978353424013875,32-64,localization,0.41953739523887634,jetski,FP
595,595.jpg,1,swimmer,0.2975,"[333.5, 125.31, 27.25, 22.27]",24.634477871471113,16-32,duplicate,0.535545825958252,swimmer,FP
595,595.jpg,1,swimmer,0.15061,"[323.9, 194.29, 18.01, 20.91]",19.40590374087226,16-32,background,0.0,,FP
595,595.jpg,1,swimmer,0.13016,"[674.7, 578.23, 17.44, 21.15]",19.2056241762667,16-32,background,0.0,,FP
595,595.jpg,1,swimmer,0.10676,"[379.58, 147.58, 22.46, 23.22]",22.83683866037504,16-32,localization,0.3667161166667938,swimmer,FP
595,595.jpg,1,swimmer,0.10441,"[430.33, 23.79, 11.33, 15.27]",13.153292363511122,<16,background,0.0,,FP
595,595.jpg,1,swimmer,0.10392,"[308.36, 216.89, 23.09, 23.06]",23.0749951245932,16-32,localization,0.27044519782066345,swimmer,FP
619,619.jpg,1,swimmer,0.6567,"[966.1, 695.52, 27.16, 25.41]",26.27043204821725,16-32,background,0.0,,FP
622,622.jpg,1,swimmer,0.16583,"[435.48, 719.31, 31.78, 25.32]",28.366698785724083,16-32,duplicate,0.563281238079071,swimmer,FP
652,652.jpg,1,swimmer,0.27511,"[1226.73, 772.11, 4.27, 24.71]",10.271888823385892,<16,background,0.0,,FP
655,655.jpg,1,swimmer,0.57663,"[73.73, 291.16, 19.64, 15.12]",17.232434534911196,16-32,class_confusion,0.518593966960907,life_saving_appliances,FP
780,780.jpg,3,jetski,0.38497,"[1206.36, 203.69, 23.44, 75.16]",41.973210503844,32-64,class_confusion,0.745702862739563,boat,FP
780,780.jpg,2,boat,0.17836,"[1204.94, 160.9, 24.74, 119.54]",54.38216251676647,32-64,localization,0.44201719760894775,boat,FP
780,780.jpg,3,jetski,0.13636,"[1204.21, 141.03, 25.43, 141.94]",60.07939913148267,32-64,background,0.3617000877857208,,FP
830,830.jpg,1,swimmer,0.53484,"[684.18, 706.21, 11.88, 15.6]",13.613522688856106,<16,localization,0.49552857875823975,swimmer,FP
884,884.jpg,2,boat,0.203,"[694.09, 970.51, 190.67, 109.6]",144.559441061454,>64,localization,0.29429522156715393,boat,FP
887,887.jpg,1,swimmer,0.29303,"[5009.03, 3394.72, 27.72, 29.02]",28.362552776504444,16-32,class_confusion,0.6799457669258118,boat,FP
887,887.jpg,1,swimmer,0.1622,"[5139.57, 3383.61, 27.55, 43.07]",34.446748758046816,32-64,localization,0.46520310640335083,swimmer,FP
984,984.jpg,1,swimmer,0.21688,"[114.08, 2354.92, 20.51, 23.57]",21.98683014897782,16-32,localization,0.29421931505203247,swimmer,FP
984,984.jpg,1,swimmer,0.12521,"[122.88, 2309.87, 30.68, 23.37]",26.776698825658105,16-32,localization,0.4687771201133728,swimmer,FP
1018,1018.jpg,1,swimmer,0.29048,"[152.43, 3343.41, 24.11, 34.06]",28.656353571241404,16-32,background,0.0,,FP
1036,1036.jpg,1,swimmer,0.67047,"[987.34, 1320.48, 33.59, 29.27]",31.35569007373303,16-32,background,0.0,,FP
1036,1036.jpg,1,swimmer,0.46144,"[991.23, 1389.04, 26.72, 25.75]",26.23051657897724,16-32,background,0.0,,FP
1036,1036.jpg,1,swimmer,0.41115,"[865.85, 1094.45, 21.24, 22.49]",21.85606551966753,16-32,background,0.0,,FP
1036,1036.jpg,1,swimmer,0.22744,"[844.65, 431.03, 46.08, 37.92]",41.8013588295883,32-64,localization,0.4564029276371002,swimmer,FP
1036,1036.jpg,1,swimmer,0.16189,"[838.68, 912.07, 30.91, 24.15]",27.32172212727448,16-32,localization,0.4333443343639374,swimmer,FP
1037,1037.jpg,1,swimmer,0.61323,"[852.23, 798.31, 24.5, 24.74]",24.619707553096564,16-32,background,0.0,,FP
1037,1037.jpg,1,swimmer,0.43103,"[698.9, 567.03, 30.52, 22.73]",26.33855728774832,16-32,background,0.0,,FP
1037,1037.jpg,1,swimmer,0.31411,"[849.36, 873.45, 22.09, 22.04]",22.064985837294344,16-32,background,0.0,,FP
1037,1037.jpg,1,swimmer,0.142,"[664.8, 375.58, 33.53, 30.92]",32.19856518542402,32-64,duplicate,0.5063913464546204,swimmer,FP
1073,1073.jpg,1,swimmer,0.69798,"[4046.6, 280.71, 35.49, 31.51]",33.440841795624706,32-64,localization,0.4113423526287079,swimmer,FP
1073,1073.jpg,1,swimmer,0.63795,"[4112.92, 558.05, 31.93, 42.96]",37.03664131640449,32-64,localization,0.4549057185649872,swimmer,FP
1073,1073.jpg,1,swimmer,0.23295,"[4022.05, 186.7, 24.81, 35.2]",29.551852733796572,16-32,localization,0.20486891269683838,swimmer,FP
1096,1096.jpg,1,swimmer,0.25514,"[2369.93, 3388.98, 29.29, 25.71]",27.441681799773132,16-32,duplicate,0.5577349066734314,swimmer,FP
1096,1096.jpg,1,swimmer,0.24757,"[2438.67, 3261.07, 40.1, 39.23]",39.66261463897709,32-64,duplicate,0.7353515625,swimmer,FP
1123,1123.jpg,1,swimmer,0.75746,"[3034.72, 1659.35, 21.44, 23.1]",22.254527629226374,16-32,background,0.0,,FP
1123,1123.jpg,1,swimmer,0.69586,"[3185.42, 750.84, 40.24, 27.21]",33.0897325465166,32-64,localization,0.4931820333003998,swimmer,FP
1123,1123.jpg,1,swimmer,0.62474,"[3418.39, 1012.15, 40.85, 29.91]",34.9545919730155,32-64,localization,0.3142843544483185,swimmer,FP
1123,1123.jpg,1,swimmer,0.16064,"[3556.77, 1165.13, 62.96, 28.86]",42.62658325505341,32-64,localization,0.4970327317714691,swimmer,FP
1123,1123.jpg,1,swimmer,0.14473,"[3692.63, 922.21, 27.12, 41.64]",33.60471395503911,32-64,localization,0.3597383499145508,swimmer,FP
1129,1129.jpg,1,swimmer,0.68105,"[451.53, 2431.83, 39.2, 30.13]",34.367077268804806,32-64,localization,0.26187485456466675,swimmer,FP
1129,1129.jpg,1,swimmer,0.62053,"[269.31, 1989.38, 25.25, 21.56]",23.332166637498542,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.44323,"[367.2, 2616.23, 24.98, 18.5]",21.49720912118594,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.43644,"[155.29, 2653.05, 17.47, 17.38]",17.42494189373382,16-32,duplicate,0.7349013090133667,swimmer,FP
1129,1129.jpg,1,swimmer,0.41093,"[562.4, 2904.59, 30.96, 24.53]",27.558098628170995,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.39783,"[215.56, 2409.4, 24.44, 18.21]",21.096265072282346,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.35831,"[568.49, 2867.82, 26.72, 25.99]",26.35247236977965,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.34733,"[218.09, 2480.76, 25.56, 24.83]",25.19235598351214,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.22658,"[438.3, 2771.69, 22.23, 18.09]",20.053446087892226,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.19883,"[561.35, 2867.12, 32.17, 32.51]",32.339553181823646,32-64,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.1531,"[220.1, 2487.49, 25.91, 27.39]",26.63972409767038,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.13177,"[358.04, 2616.79, 30.38, 19.24]",24.17666643687669,16-32,background,0.0,,FP
1129,1129.jpg,1,swimmer,0.11265,"[1232.72, 3407.1, 19.76, 28.48]",23.72266426858501,16-32,background,0.0,,FP
1144,1144.jpg,1,swimmer,0.55473,"[1683.03, 1891.49, 28.5, 45.02]",35.819966499146815,32-64,background,0.0,,FP
1144,1144.jpg,1,swimmer,0.42476,"[1823.93, 1410.74, 41.58, 40.86]",41.218427917619564,32-64,localization,0.16009804606437683,swimmer,FP
1144,1144.jpg,1,swimmer,0.25104,"[1694.87, 1440.61, 27.71, 26.86]",27.281689830360584,16-32,localization,0.4933842718601227,swimmer,FP
1144,1144.jpg,1,swimmer,0.2326,"[1966.58, 1694.92, 36.78, 26.38]",31.1489389867456,16-32,localization,0.479731947183609,swimmer,FP
1144,1144.jpg,1,swimmer,0.21661,"[1807.81, 1112.22, 36.39, 22.95]",28.89897056990093,16-32,background,0.0,,FP
1144,1144.jpg,1,swimmer,0.16564,"[1742.19, 1781.12, 33.73, 63.1]",46.1341847223943,32-64,background,0.0,,FP
1144,1144.jpg,1,swimmer,0.15207,"[1721.91, 1743.57, 31.36, 40.06]",35.44406297252052,32-64,localization,0.4441679120063782,swimmer,FP
1144,1144.jpg,1,swimmer,0.11823,"[1728.66, 1742.75, 29.93, 47.5]",37.70510575505657,32-64,localization,0.3924947679042816,swimmer,FP
1157,1157.jpg,1,swimmer,0.78797,"[1136.32, 3083.18, 33.17, 43.53]",37.99855391985332,32-64,localization,0.39579784870147705,swimmer,FP
1157,1157.jpg,1,swimmer,0.73303,"[1458.7, 2795.85, 46.95, 28.6]",36.64382621943293,32-64,background,0.0,,FP
1157,1157.jpg,1,swimmer,0.72022,"[1196.69, 2728.27, 31.72, 27.4]",29.480976917327553,16-32,localization,0.370486319065094,swimmer,FP
1157,1157.jpg,1,swimmer,0.62563,"[1447.69, 2937.94, 24.95, 29.2]",26.991480137258126,16-32,background,0.0,,FP
1157,1157.jpg,1,swimmer,0.50459,"[1030.49, 2620.5, 23.5, 32.28]",27.542331056030825,16-32,localization,0.484476238489151,swimmer,FP
1157,1157.jpg,1,swimmer,0.48297,"[1572.04, 2657.16, 34.83, 29.2]",31.89100186573009,16-32,background,0.0,,FP
1157,1157.jpg,1,swimmer,0.19505,"[1040.04, 2428.98, 29.54, 19.98]",24.29422153517169,16-32,duplicate,0.671562135219574,swimmer,FP
1157,1157.jpg,1,swimmer,0.1349,"[1234.08, 2578.46, 32.7, 19.01]",24.93244873653609,16-32,background,0.0,,FP
1350,1350.jpg,1,swimmer,0.45383,"[3846.93, 1261.62, 50.03, 52.7]",51.347648436905075,32-64,background,0.0,,FP
1479,1479.jpg,1,swimmer,0.34389,"[257.84, 1576.93, 62.75, 61.37]",62.056164077390406,32-64,background,0.0,,FP
1479,1479.jpg,1,swimmer,0.18029,"[288.74, 1580.9, 36.26, 52.78]",43.74703189931861,32-64,background,0.0,,FP
1506,1506.jpg,1,swimmer,0.49266,"[3668.1, 2107.07, 44.08, 37.11]",40.44513320536848,32-64,background,0.0,,FP
1716,1716.jpg,1,swimmer,0.73593,"[3526.05, 4128.02, 33.29, 22.48]",27.356154700542252,16-32,localization,0.4889720380306244,swimmer,FP
1716,1716.jpg,1,swimmer,0.22387,"[3456.08, 4106.6, 26.87, 23.55]",25.15528771451442,16-32,background,0.0,,FP
1716,1716.jpg,1,swimmer,0.13133,"[3457.05, 4113.0, 29.89, 19.94]",24.413246404360073,16-32,background,0.0,,FP
1724,1724.jpg,1,swimmer,0.60139,"[2685.21, 1140.21, 26.05, 25.21]",25.62655848919242,16-32,background,0.0,,FP
1724,1724.jpg,1,swimmer,0.59857,"[2564.24, 1226.1, 18.94, 20.33]",19.622696043102742,16-32,background,0.0,,FP
1724,1724.jpg,1,swimmer,0.54779,"[2649.86, 1101.33, 16.56, 15.09]",15.807922064585211,<16,background,0.0,,FP
1724,1724.jpg,1,swimmer,0.49587,"[2590.98, 1035.33, 27.67, 17.44]",21.967357601677996,16-32,background,0.0,,FP
1724,1724.jpg,1,swimmer,0.46279,"[2821.6, 761.06, 21.84, 19.19]",20.472166470601003,16-32,background,0.0,,FP
1724,1724.jpg,1,swimmer,0.21425,"[2724.83, 727.36, 28.75, 21.34]",24.769436812329825,16-32,localization,0.4889776110649109,swimmer,FP
1724,1724.jpg,1,swimmer,0.19767,"[2687.74, 1140.06, 31.75, 24.97]",28.156659958169755,16-32,background,0.0,,FP
1724,1724.jpg,1,swimmer,0.1567,"[2582.9, 1034.5, 32.89, 17.29]",23.84676288304138,16-32,background,0.0,,FP
1724,1724.jpg,1,swimmer,0.15166,"[2649.32, 1300.22, 21.95, 29.75]",25.554109258590877,16-32,localization,0.3185237646102905,swimmer,FP
1724,1724.jpg,1,swimmer,0.14384,"[2589.78, 1033.48, 32.53, 23.69]",27.760326006731262,16-32,background,0.0,,FP
